Date,Branch,Location,Feeder,Category,Fault,Areas Affected,Peak Generation,Daily Energy Generation,Lowest Energy Generation,Daily Energy Sent,6:00 Generation,Highest System Frequency,Lowest System Frequency,Highest Voltage Recorded,Lowest Voltage Recorded,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2021-11-18,Abule Egba,FAGBA,Not Specified,Transformer,FAULT ON AGEGEINJ-T1-OKO OBA,AGEGEINJ T1 OKO OBA,4932.1,105111.35,3977.7,103604.94,4505.4,50.484,49.043,355.0,300.0,"6.532954, 3.36739",2021-11-18,32.0,25.0,28.3,40.6,25.0,32.4,25.1,83.3,0.0,0,0.0,,,,20.5,16.6,204.8,1011.0,56.5,8.8,112.6,9.7,4,,2021-11-18T06:37:22,2021-11-18T18:26:03,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2021-11-19,,,,,None,,5097.0,108569.1,3858.0,107000.24,4649.6,50.481,49.575,354.0,300.0,"6.532954, 3.36739",2021-11-19,32.0,25.0,28.1,42.2,25.0,32.5,25.1,84.2,0.0,0,0.0,,,,25.9,16.6,197.5,1011.4,47.0,9.8,124.5,10.9,4,,2021-11-19T06:37:42,2021-11-19T18:26:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-11-20,Shomolu,KETU,11 KV,Feeder,"FAULT ON WASIMI, AGIDI, ARAROMI, AND AKANIMODO 11KV FEEDER","WASIMI, AGIDI, ARAROMI, AND AKANIMODO 11KV FEEDER",4899.79600823303,106706.21134403774,3933.219721838748,105236.9240452388,4653.498009746844,50.59870676142495,49.28168038726916,353.1958652941977,299.2552789613107,"6.532954, 3.36739",2021-11-20,32.0,24.0,27.7,40.6,24.0,31.4,24.8,84.8,0.0,0,0.0,,,,16.6,14.8,186.9,1010.6,56.4,8.0,193.5,16.7,7,,2021-11-20T06:38:03,2021-11-20T18:26:18,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2021-11-21,,,,,None,,4788.6,106723.9,3768.4,105299.6,4749.5,50.832,49.196,354.0,300.0,"6.532954, 3.36739",2021-11-21,33.0,25.0,28.6,42.2,25.0,32.9,25.0,81.6,0.9,100,4.17,rain,,,25.9,22.3,192.0,1009.7,50.7,9.7,153.3,13.2,5,,2021-11-21T06:38:25,2021-11-21T18:26:26,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2021-11-22,Shomolu,OGUDU,33 KV,Feeder,PLANNED OUTAGE ON MARYLAND-AJEGUNLE 33KV LINE,"AJEGUNLE, THOMAS LANIYAN, OWODE ONIRIN & ENVIRONS",4749.5,104318.44,4102.8,102990.56,4416.5,50.7,49.11,354.0,300.0,"6.532954, 3.36739",2021-11-22,33.0,26.0,28.1,43.8,26.0,32.2,24.9,83.1,6.0,100,4.17,rain,,,14.8,14.8,219.0,1011.0,50.8,9.1,144.1,12.3,5,,2021-11-22T06:38:47,2021-11-22T18:26:36,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2021-11-23,,,,,None,,4888.4,107327.26,4042.5,105868.81,4901.7,50.4,49.48,354.0,300.0,"6.532954, 3.36739",2021-11-23,33.0,24.8,28.5,43.8,24.8,33.2,25.0,81.8,0.0,0,0.0,,,,40.7,16.6,186.8,1012.0,46.3,8.7,93.1,8.1,3,,2021-11-23T06:39:10,2021-11-23T18:26:46,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2021-11-24,,,,,None,,4901.7,106745.09,4106.6,105262.76,4513.1,50.43,49.17,353.0,300.0,"6.532954, 3.36739",2021-11-24,33.0,25.0,28.4,42.1,25.0,32.6,24.9,81.8,0.9,100,4.17,rain,,,14.8,14.8,200.7,1011.5,52.5,8.9,210.9,18.1,8,,2021-11-24T06:39:34,2021-11-24T18:26:58,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
2021-11-25,,,,,None,,5043.27,111760.27,4170.4,110132.38,4840.9,50.386,49.248,352.0,295.0,"6.532954, 3.36739",2021-11-25,34.0,25.0,28.7,45.3,25.0,33.6,25.2,81.8,0.0,0,0.0,,,,18.4,16.6,198.1,1010.6,52.6,9.7,154.4,13.4,6,,2021-11-25T06:39:58,2021-11-25T18:27:10,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-11-26,,,,,None,,4898.0,111436.31,4201.0,109883.01,4557.8,50.58,49.17,351.0,298.0,"6.532954, 3.36739",2021-11-26,28.4,26.0,27.9,33.7,26.0,32.5,25.4,86.7,4.3,100,75.0,rain,,,,14.4,234.5,1010.6,73.6,8.7,104.5,9.1,4,,2021-11-26T06:40:23,2021-11-26T18:27:23,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
2021-11-27,,,,,None,,5087.39,108361.39,4048.8,106802.88,4750.2,50.56,49.08,354.0,298.0,"6.532954, 3.36739",2021-11-27,33.0,25.1,28.7,40.7,25.1,33.6,25.3,82.8,0.1,100,4.17,rain,,,18.4,18.3,208.3,1010.9,58.7,9.3,93.6,8.0,3,,2021-11-27T06:40:48,2021-11-27T18:27:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2021-11-28,,,,,None,,5108.5,109675.85,3991.5,108027.09,4735.3,50.389,49.583,350.0,298.0,"6.532954, 3.36739",2021-11-28,35.0,25.1,29.1,44.9,25.1,34.1,25.3,81.4,0.0,0,0.0,,,,20.5,20.5,189.0,1010.8,57.7,9.2,105.6,9.3,4,,2021-11-28T06:41:14,2021-11-28T18:27:53,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-11-29,Abule Egba,IJU,Not Specified,DT,OUTAGE ON 11-OBAWOLEINJ-T1-ROTIMI WILLIAMS-KAYFARM 2 (BILATERAL DT),KAYFARM,5034.17,109632.77,4027.2,108044.16,4741.3,50.542,49.291,351.0,299.0,"6.532954, 3.36739",2021-11-29,30.8,25.2,27.3,36.4,25.2,30.5,25.0,87.6,0.0,0,0.0,,,,9.4,7.6,208.4,1011.2,38.0,8.2,123.1,10.7,4,,2021-11-29T06:41:40,2021-11-29T18:28:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-11-29,Abule Egba,IJU,Not Specified,DT,OUTAGE ON 11-OBAWOLEINJ-T1-ROTIMI WILLIAMS-KAYFARM 2 (BILATERAL DT),KAYFARM,5034.17,109632.77,4027.2,108044.16,4741.3,50.542,49.291,351.0,299.0,"6.532954, 3.36739",2021-11-29,30.8,25.2,27.3,36.4,25.2,30.5,25.0,87.6,0.0,0,0.0,,,,9.4,7.6,208.4,1011.2,38.0,8.2,123.1,10.7,4,,2021-11-29T06:41:40,2021-11-29T18:28:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-11-30,,,,,None,,5215.9,110506.1,4005.5,108855.64,4814.9,50.557,49.35,351.0,290.0,"6.532954, 3.36739",2021-11-30,34.0,25.1,28.7,42.1,25.1,32.8,25.0,81.8,0.0,0,0.0,,,,14.8,14.8,209.6,1011.4,44.0,8.4,230.5,20.0,8,,2021-11-30T06:42:07,2021-11-30T18:28:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2021-12-01,,,,,None,,5214.0,112238.55,3939.4,110608.12,5073.7,50.636,49.173,351.0,296.0,"6.532954, 3.36739",2021-12-01,33.0,24.9,28.7,42.1,24.9,33.4,25.2,82.4,0.0,0,0.0,,,,24.1,20.5,202.2,1010.4,54.2,9.0,114.7,10.0,4,,2021-12-01T06:42:34,2021-12-01T18:28:43,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2021-12-02,,,,,None,,5069.9457098046405,109528.05636479468,3938.744013844361,107921.05089333796,4784.474659318785,50.66851648738271,49.265842631152616,352.25974420241414,296.4694350955673,"6.532954, 3.36739",2021-12-02,33.0,25.0,28.8,42.1,25.0,33.7,25.1,81.4,0.0,0,0.0,,,,22.3,20.5,216.5,1009.8,52.8,9.1,151.6,13.1,5,,2021-12-02T06:43:02,2021-12-02T18:29:02,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2021-12-03,Shomolu,MAGODO,33 KV,TCN,RE: FAULT AFFECTING 33-OKE-AROTCN-AKUTE-QUEEN GARDENS ESTATE AND 33-OKE-AROTCN-AKUTE-FAAN ESTATE,QUEEN GARDENS ESTATE AND FAAN,5147.8,105957.37,3218.01,104554.04,4394.0,51.08,49.438,359.0,296.0,"6.532954, 3.36739",2021-12-03,35.0,25.1,29.1,42.3,25.1,34.2,25.5,82.2,0.0,0,0.0,,,,20.5,18.4,222.5,1010.2,42.8,8.8,127.9,10.9,5,,2021-12-03T06:43:30,2021-12-03T18:29:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-03,Shomolu,MAGODO,33 KV,Feeder,RE: FAULT AFFECTING 33-OKE-AROTCN-AKUTE-QUEEN GARDENS ESTATE AND 33-OKE-AROTCN-AKUTE-FAAN ESTATE,QUEEN GARDENS ESTATE AND FAAN,5147.8,105957.37,3218.01,104554.04,4394.0,51.08,49.438,359.0,296.0,"6.532954, 3.36739",2021-12-03,35.0,25.1,29.1,42.3,25.1,34.2,25.5,82.2,0.0,0,0.0,,,,20.5,18.4,222.5,1010.2,42.8,8.8,127.9,10.9,5,,2021-12-03T06:43:30,2021-12-03T18:29:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-03,Shomolu,KETU,11 KV,Feeder,AGBOYI 11KV FEEDER OUT OF SUPPLY,AGBOYI,5147.8,105957.37,3218.01,104554.04,4394.0,51.08,49.438,359.0,296.0,"6.532954, 3.36739",2021-12-03,35.0,25.1,29.1,42.3,25.1,34.2,25.5,82.2,0.0,0,0.0,,,,20.5,18.4,222.5,1010.2,42.8,8.8,127.9,10.9,5,,2021-12-03T06:43:30,2021-12-03T18:29:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-03,Shomolu,KETU,11 KV,Feeder,AGBOYI 11KV FEEDER OUT OF SUPPLY,AGBOYI,5147.8,105957.37,3218.01,104554.04,4394.0,51.08,49.438,359.0,296.0,"6.532954, 3.36739",2021-12-03,35.0,25.1,29.1,42.3,25.1,34.2,25.5,82.2,0.0,0,0.0,,,,20.5,18.4,222.5,1010.2,42.8,8.8,127.9,10.9,5,,2021-12-03T06:43:30,2021-12-03T18:29:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-03,Shomolu,KETU,11 KV,Feeder,AGBOYI 11KV FEEDER OUT OF SUPPLY,AGBOYI,5147.8,105957.37,3218.01,104554.04,4394.0,51.08,49.438,359.0,296.0,"6.532954, 3.36739",2021-12-03,35.0,25.1,29.1,42.3,25.1,34.2,25.5,82.2,0.0,0,0.0,,,,20.5,18.4,222.5,1010.2,42.8,8.8,127.9,10.9,5,,2021-12-03T06:43:30,2021-12-03T18:29:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-04,,,,,None,,5066.290686428017,108164.53734787636,3840.155879556863,106612.82761760557,4734.047958856284,50.67083213360698,49.25107936682763,352.310208299367,297.20823323566106,"6.532954, 3.36739",2021-12-04,35.0,25.9,29.5,41.7,25.9,34.7,25.1,78.8,0.0,0,0.0,,,,16.6,13.7,194.6,1010.8,47.9,7.7,196.9,16.8,7,,2021-12-04T06:43:58,2021-12-04T18:29:42,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2021-12-05,,,,,None,,4970.4,106381.18,3982.1,104901.76,4759.5,50.44,49.23,351.0,300.0,"6.532954, 3.36739",2021-12-05,34.0,26.0,28.9,40.3,26.0,34.0,25.4,82.5,0.0,0,0.0,,,,9.4,15.8,256.6,1011.0,52.9,6.8,75.2,6.4,3,,2021-12-05T06:44:27,2021-12-05T18:30:03,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2021-12-06,Abule Egba,IJU,Not Specified,HVDS,RE: OUTAGE ON 11-AGEGEINJ-T1-IJU ROAD-173/175 IJU ROAD HVDS,IJU ROAD HVDS,5055.67,106648.78,3969.0,104999.27,4880.8,51.03,49.18,350.0,300.0,"6.532954, 3.36739",2021-12-06,34.0,26.8,29.3,41.8,30.5,35.2,25.6,81.9,0.0,0,0.0,,,,22.3,20.5,222.5,1011.3,41.9,7.2,135.4,11.6,5,,2021-12-06T06:44:56,2021-12-06T18:30:24,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-06,Abule Egba,IJU,Not Specified,HVDS,RE: OUTAGE ON 11-AGEGEINJ-T1-IJU ROAD-173/175 IJU ROAD HVDS,IJU ROAD HVDS,5055.67,106648.78,3969.0,104999.27,4880.8,51.03,49.18,350.0,300.0,"6.532954, 3.36739",2021-12-06,34.0,26.8,29.3,41.8,30.5,35.2,25.6,81.9,0.0,0,0.0,,,,22.3,20.5,222.5,1011.3,41.9,7.2,135.4,11.6,5,,2021-12-06T06:44:56,2021-12-06T18:30:24,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-07,,,,,None,,5008.92,111789.74,4233.8,110107.42,4735.0,50.378,49.257,351.0,294.0,"6.532954, 3.36739",2021-12-07,33.0,26.0,28.7,41.8,26.0,33.8,25.3,82.3,0.0,0,0.0,,,,13.0,14.8,209.1,1011.8,50.2,6.9,193.6,16.7,7,,2021-12-07T06:45:25,2021-12-07T18:30:47,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2021-12-08,Abule Egba,AKUTE,Not Specified,HVDS,OUTAGE ON HVDS 3 ORUBA 50KVA,HVDS 3 ORUBA 50KVA,4842.6,108830.09,3889.3,107299.76,4732.3,51.028,49.246,349.0,299.0,"6.532954, 3.36739",2021-12-08,32.0,25.2,28.2,40.6,25.2,32.7,25.4,84.9,0.0,0,0.0,,,,20.5,16.6,215.4,1012.2,51.5,7.4,113.0,9.7,4,,2021-12-08T06:45:55,2021-12-08T18:31:10,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-08,Abule Egba,AKUTE,Not Specified,Transformer (N/S),OUTAGE ON ROTIMI SHITTAN 500KVA,ROTIMI SHITTAN 500KVA,4842.6,108830.09,3889.3,107299.76,4732.3,51.028,49.246,349.0,299.0,"6.532954, 3.36739",2021-12-08,32.0,25.2,28.2,40.6,25.2,32.7,25.4,84.9,0.0,0,0.0,,,,20.5,16.6,215.4,1012.2,51.5,7.4,113.0,9.7,4,,2021-12-08T06:45:55,2021-12-08T18:31:10,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-08,Abule Egba,AKUTE,Not Specified,Transformer (N/S),OUTAGE ON MARTINS 500KVA,MARTINS 500KVA,4842.6,108830.09,3889.3,107299.76,4732.3,51.028,49.246,349.0,299.0,"6.532954, 3.36739",2021-12-08,32.0,25.2,28.2,40.6,25.2,32.7,25.4,84.9,0.0,0,0.0,,,,20.5,16.6,215.4,1012.2,51.5,7.4,113.0,9.7,4,,2021-12-08T06:45:55,2021-12-08T18:31:10,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-09,,,,,None,,4891.8,108136.03,4225.5,106631.21,4679.0,50.501,49.191,349.0,297.0,"6.532954, 3.36739",2021-12-09,36.0,25.0,29.0,41.9,25.0,33.3,24.7,79.7,0.0,0,0.0,,,,18.4,14.8,223.1,1010.4,40.2,6.2,189.3,16.5,7,,2021-12-09T06:46:25,2021-12-09T18:31:34,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-10,Abule Egba,IJAIYE,11 KV,Transformer,"OUTAGE ON MARKET 2 500KVA,(11/0.415)KV DT ON AGBADO 2 FEEDER 11KKV","MARKET 2 500KVA,(11/0.415)KV DT ON AGBADO 2 FEEDER 11KKV",4842.041905729108,107650.41587445904,4117.783217250526,106095.35518231754,4738.480847648974,50.62027480965494,49.117579694659725,351.3989268572251,297.39801030173226,"6.532954, 3.36739",2021-12-10,33.0,25.8,28.9,39.3,25.8,33.6,24.9,80.2,0.0,0,0.0,,,,16.6,13.0,211.8,1009.1,46.1,4.1,231.8,20.2,8,,2021-12-10T06:46:55,2021-12-10T18:31:58,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-11,,,,,None,,4623.0,105829.35,4070.9,104241.17,4735.3,50.437,48.82,353.0,300.0,"6.532954, 3.36739",2021-12-11,34.0,25.1,29.0,40.6,25.1,33.5,24.9,79.9,0.0,0,0.0,,,,14.8,18.4,231.0,1009.0,42.5,5.3,220.1,19.0,8,,2021-12-11T06:47:25,2021-12-11T18:32:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2021-12-12,,,,,None,,4735.3,105512.35,4099.5,103878.78,4793.8,50.557,48.72,357.0,292.0,"6.532954, 3.36739",2021-12-12,34.0,26.0,29.2,41.1,26.0,34.2,25.2,80.0,0.0,0,0.0,,,,13.0,13.0,239.7,1009.4,41.0,4.9,132.4,11.4,4,,2021-12-12T06:47:55,2021-12-12T18:32:49,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2021-12-13,Abule Egba,IJU,Not Specified,Transformer (N/S),11-OBAWOLEINJ-T1-YOUDEOWEI,OBAWOLE,4793.8,108213.46,4222.5,106556.79,4505.9,51.034,49.102,353.0,298.0,"6.532954, 3.36739",2021-12-13,35.0,26.8,29.6,42.1,30.5,35.7,25.5,80.0,0.0,0,0.0,,,,16.6,16.6,227.0,1009.9,55.3,6.6,165.6,14.2,6,,2021-12-13T06:48:25,2021-12-13T18:33:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2021-12-13,Abule Egba,IJU,11 KV,Feeder,OUTAGE ON ROTIMI WILLIAMS (KAYFARM) 11KV BILATERAL FEEDER,KAYFARM,4793.8,108213.46,4222.5,106556.79,4505.9,51.034,49.102,353.0,298.0,"6.532954, 3.36739",2021-12-13,35.0,26.8,29.6,42.1,30.5,35.7,25.5,80.0,0.0,0,0.0,,,,16.6,16.6,227.0,1009.9,55.3,6.6,165.6,14.2,6,,2021-12-13T06:48:25,2021-12-13T18:33:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2021-12-13,Shomolu,OLOWORA,Not Specified,Human,CABLE PUNCTURE AT ODOGUN 500KVA SS,ISHERI,4793.8,108213.46,4222.5,106556.79,4505.9,51.034,49.102,353.0,298.0,"6.532954, 3.36739",2021-12-13,35.0,26.8,29.6,42.1,30.5,35.7,25.5,80.0,0.0,0,0.0,,,,16.6,16.6,227.0,1009.9,55.3,6.6,165.6,14.2,6,,2021-12-13T06:48:25,2021-12-13T18:33:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2021-12-14,Abule Egba,ADIYAN,Not Specified,DT,OUTAGE AFFECTING CUSTOMERS ON ITOKI 500KVA DT,ADIYAN,4580.3,102623.3,4131.9,100947.29,4105.7,50.571,48.88,354.0,300.0,"6.532954, 3.36739",2021-12-14,34.1,25.8,29.5,42.4,25.8,35.0,25.4,79.5,0.0,0,0.0,,,,24.1,20.5,206.6,1009.5,48.5,7.5,228.3,19.8,8,,2021-12-14T06:48:56,2021-12-14T18:33:42,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2021-12-15,,,,,None,,4955.424605001851,106362.08195152278,4132.8774254227255,104709.85235267565,4474.434658663889,50.61651941214152,49.23534413749436,352.40895568633545,293.9025494939357,"6.532954, 3.36739",2021-12-15,33.0,26.0,29.0,40.6,26.0,33.9,25.0,79.9,0.0,0,0.0,,,,14.8,11.2,222.1,1009.9,48.9,7.0,213.2,18.5,7,,2021-12-15T06:49:26,2021-12-15T18:34:09,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-16,Abule Egba,IJAIYE,Not Specified,Transformer (N/S),FAULT AFFECTING 11-IJAIYE OJOKOROINJ-T1-AGBADO 2-ANYALOGU,ANYALOGU,5159.1,108504.0,4043.7,106901.08,4742.7,50.54,49.47,352.0,294.0,"6.532954, 3.36739",2021-12-16,35.0,26.0,29.5,41.9,26.0,34.1,24.8,78.0,0.0,0,0.0,,,,18.4,14.8,296.1,1010.6,42.1,7.3,168.7,14.6,6,,2021-12-16T06:49:57,2021-12-16T18:34:37,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-16,Abule Egba,IJAIYE,Not Specified,Transformer (N/S),MAINTENANCE ON 11-IJAIYE OJOKOROINJ-T1-AGBADO 2-OGO OLUWA,11 IJAIYE OJOKOROINJ T1 AGBADO 2 OGO OLUWA,5159.1,108504.0,4043.7,106901.08,4742.7,50.54,49.47,352.0,294.0,"6.532954, 3.36739",2021-12-16,35.0,26.0,29.5,41.9,26.0,34.1,24.8,78.0,0.0,0,0.0,,,,18.4,14.8,296.1,1010.6,42.1,7.3,168.7,14.6,6,,2021-12-16T06:49:57,2021-12-16T18:34:37,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-17,,,,,None,,5294.1,112618.06,4216.8,110845.74,4512.5,50.521,49.442,348.0,284.0,"6.532954, 3.36739",2021-12-17,33.1,25.0,28.4,38.1,25.0,30.9,22.7,73.8,0.0,0,0.0,,,,18.4,16.6,126.7,1011.6,37.7,3.9,183.1,15.9,7,,2021-12-17T06:50:27,2021-12-17T18:35:05,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-18,,,,,None,,4675.13,105545.79,4076.8,103841.8,4317.1,50.477,49.171,352.0,300.0,"6.532954, 3.36739",2021-12-18,34.0,22.0,27.5,42.0,22.0,29.2,20.5,67.6,0.0,0,0.0,,,,24.1,20.5,56.3,1011.8,31.5,3.0,216.6,18.9,8,,2021-12-18T06:50:58,2021-12-18T18:35:33,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-19,,,,,None,,4762.635526527284,105015.6657785982,4057.566041406905,103028.14862961273,4397.076496613882,50.63425879792928,49.15966315473559,352.1049690483192,295.9740145229154,"6.532954, 3.36739",2021-12-19,35.0,21.0,27.8,34.7,21.0,28.0,17.4,56.2,0.0,0,0.0,,,,16.6,16.6,62.1,1011.3,24.2,2.6,192.5,16.6,7,,2021-12-19T06:51:28,2021-12-19T18:36:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2021-12-20,Abule Egba,IJU,Not Specified,HVDS,OUTAGE ON 11-OBAWOLEINJ-T1-YOUDEOWEI-2 ONI CRESCENT HVDS,11 OBAWOLEINJ T1 YOUDEOWEI 2 ONI CRESCENT HVDS,4503.9,98918.45,3681.0,97458.69,4416.2,51.026,49.016,352.0,298.0,"6.532954, 3.36739",2021-12-20,36.0,25.0,28.7,36.3,25.0,29.1,17.1,51.3,0.0,0,0.0,,,,16.6,18.4,10.1,1011.0,27.9,2.6,222.5,19.2,8,,2021-12-20T06:51:58,2021-12-20T18:36:32,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-20,Abule Egba,IJU,Not Specified,HVDS,OUTAGE ON 11-AGEGEINJ-T1-IJU ROAD-27 ALADE CLOSE (2) HVDS,11 AGEGEINJ T1 IJU ROAD 27 ALADE CLOSE (2) HVDS,4503.9,98918.45,3681.0,97458.69,4416.2,51.026,49.016,352.0,298.0,"6.532954, 3.36739",2021-12-20,36.0,25.0,28.7,36.3,25.0,29.1,17.1,51.3,0.0,0,0.0,,,,16.6,18.4,10.1,1011.0,27.9,2.6,222.5,19.2,8,,2021-12-20T06:51:58,2021-12-20T18:36:32,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-21,Shomolu,OLATEJU,Not Specified,Transformer (N/S),FAULT ON 11-NEW YABAINJ-T1-FADEYI,11 NEW YABAINJ T1 FADEYI,4939.8,103195.05,3907.5,101603.46,4511.2,50.773,49.017,354.0,295.0,"6.532954, 3.36739",2021-12-21,36.0,22.0,28.3,36.3,22.0,28.7,17.4,54.4,0.0,0,0.0,,,,14.8,16.6,19.9,1010.8,21.3,4.5,236.1,20.4,8,,2021-12-21T06:52:28,2021-12-21T18:37:01,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2021-12-22,,,,,None,,4910.6,106125.8,3800.2,104577.71,4606.5,50.442,49.049,352.0,292.0,"6.532954, 3.36739",2021-12-22,36.0,21.0,27.9,35.8,21.0,28.0,17.3,56.3,0.0,0,0.0,,,,16.6,18.4,20.1,1011.7,30.1,5.0,215.9,18.7,8,,2021-12-22T06:52:58,2021-12-22T18:37:31,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2021-12-23,,,,,None,,4944.7,105703.62,3911.7,104195.01,4254.4,50.564,49.352,357.0,291.0,"6.532954, 3.36739",2021-12-23,36.0,21.9,27.5,35.8,21.9,28.1,19.1,63.2,0.0,0,0.0,,,,16.6,16.2,127.0,1010.5,32.3,3.2,132.4,11.4,4,,2021-12-23T06:53:27,2021-12-23T18:38:01,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2021-12-24,,,,,None,,4511.6,101007.59,3484.6,99334.71,4208.6,51.167,49.045,357.0,300.0,"6.532954, 3.36739",2021-12-24,33.0,23.0,28.2,39.4,23.0,30.8,23.0,74.4,0.0,0,0.0,,,,18.4,14.8,199.1,1010.2,39.1,4.0,199.7,17.2,7,,2021-12-24T06:53:56,2021-12-24T18:38:32,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2021-12-25,,,,,None,,4775.7,104953.43,4117.6,103250.61,4011.2,50.435,49.168,356.0,299.0,"6.532954, 3.36739",2021-12-25,37.0,24.0,28.8,41.9,24.0,32.2,23.2,73.8,0.0,0,0.0,,,,13.0,14.8,223.0,1010.5,27.8,4.0,140.8,12.2,5,,2021-12-25T06:54:25,2021-12-25T18:39:02,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
